object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_role_string_sort,object_mets_createDate_date,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
444930853,W1PD96682-I1PD96864,"urn-3:FHCL:37075873, urn-3:HUL.DRS.OBJECT:37075872",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T00:57:27.712Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,1069,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,943648055
444933258,W1PD96682-I1PD96865,"urn-3:FHCL:37075883, urn-3:HUL.DRS.OBJECT:37075882",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T00:59:57.4Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,854,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,759947104
444935966,W1PD96682-I1PD96866,"urn-3:FHCL:37075891, urn-3:HUL.DRS.OBJECT:37075890",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T01:01:53.61Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,1132,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,1277989552
444938424,W1PD96682-I1PD96867,"urn-3:FHCL:37075903, urn-3:HUL.DRS.OBJECT:37075902",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T01:04:27.785Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,824,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,903006939
444940600,W1PD96682-I1PD96868,"urn-3:FHCL:37075911, urn-3:HUL.DRS.OBJECT:37075910",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T01:06:21.315Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,854,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,789525541
444944138,W1PD96682-I1PD96869,"urn-3:FHCL:37075919, urn-3:HUL.DRS.OBJECT:37075918",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T01:08:18.254Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,964,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,1168835708
444946442,W1PD96682-I1PD96870,"urn-3:FHCL:37075925, urn-3:HUL.DRS.OBJECT:37075924",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T01:10:33.462Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,933,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,884501573
444949353,W1PD96682-I1PD96871,"urn-3:FHCL:37075933, urn-3:HUL.DRS.OBJECT:37075932",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T01:12:40.90Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,1084,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,1335299609
444952469,W1PD96682-I1PD96872,"urn-3:FHCL:37075947, urn-3:HUL.DRS.OBJECT:37075946",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T01:15:20.177Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,824,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,1018500983
444954606,W1PD96682-I1PD96873,"urn-3:FHCL:37075955, urn-3:HUL.DRS.OBJECT:37075954",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T01:17:22.36Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,981,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,960805719
444957540,W1PD96682-I1PD96874,"urn-3:FHCL:37075996, urn-3:HUL.DRS.OBJECT:37075995",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T01:19:38.446Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,1084,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,999833104
444961026,W1PD96682-I1PD96875,"urn-3:FHCL:37076009, urn-3:HUL.DRS.OBJECT:37076008",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T01:22:12.455Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,954,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,918474961
444963250,W1PD96682-I1PD96876,"urn-3:FHCL:37076013, urn-3:HUL.DRS.OBJECT:37076012",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T01:24:22.743Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,918,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,818084607
444965964,W1PD96682-I1PD96877,"urn-3:FHCL:37076015, urn-3:HUL.DRS.OBJECT:37076014",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T01:26:29.671Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,790,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,667056970
444968452,W1PD96682-I1PD96878,"urn-3:FHCL:37076017, urn-3:HUL.DRS.OBJECT:37076016",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T01:28:20.801Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,902,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,800852674
444969356,W1PD96682-I1PD96879,"urn-3:FHCL:37076019, urn-3:HUL.DRS.OBJECT:37076018",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T01:30:24.139Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,930,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,745845426
444970288,W1PD96682-I1PD96880,"urn-3:FHCL:37076021, urn-3:HUL.DRS.OBJECT:37076020",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T01:32:40.948Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,932,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,720305180
444971222,W1PD96682-I1PD96881,"urn-3:FHCL:37076023, urn-3:HUL.DRS.OBJECT:37076022",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T01:35:00.443Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,1032,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,1046523318
444972256,W1PD96682-I1PD96882,"urn-3:FHCL:37076025, urn-3:HUL.DRS.OBJECT:37076024",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T01:37:35.254Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,868,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,753566027
444973126,W1PD96682-I1PD96883,"urn-3:FHCL:37076027, urn-3:HUL.DRS.OBJECT:37076026",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T01:39:46.75Z,batchW1PD96682-5,449685,2018-06-04T15:37:47.0Z,FHCL.COLL_batchW1PD96682-5_20180516_214131,620,,R,"bka' 'gyur/ （dpe bsdur ma/）, bka' 'gyur dpe bsdur ma, bka' 'gyur, 甘珠尔(对勘本）, 中华大藏经甘珠尔（对勘本）, zhong hua da zang jing gan zhu er (dui kuan ben)",Tibetan Buddhist Resource Center,816151719
444973748,W1PD96685-I1PD105124,"urn-3:FHCL:37075833, urn-3:HUL.DRS.OBJECT:37075832",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:00:59.671Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,654,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,115475860
444974404,W1PD96685-I1PD105125,"urn-3:FHCL:37075837, urn-3:HUL.DRS.OBJECT:37075836",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:02:57.67Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,618,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,102749198
444975024,W1PD96685-I1PD105126,"urn-3:FHCL:37075843, urn-3:HUL.DRS.OBJECT:37075842",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:04:37.347Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,632,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,110546750
444975658,W1PD96685-I1PD105127,"urn-3:FHCL:37075849, urn-3:HUL.DRS.OBJECT:37075848",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:06:18.677Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,648,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,100396756
444976308,W1PD96685-I1PD105128,"urn-3:FHCL:37075855, urn-3:HUL.DRS.OBJECT:37075854",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:08:03.498Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,628,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,114248531
444976938,W1PD96685-I1PD105129,"urn-3:FHCL:37075859, urn-3:HUL.DRS.OBJECT:37075858",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:09:41.673Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,644,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,103690443
444977584,W1PD96685-I1PD105130,"urn-3:FHCL:37075865, urn-3:HUL.DRS.OBJECT:37075864",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:11:23.782Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,636,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,129304601
444978222,W1PD96685-I1PD105131,"urn-3:FHCL:37075871, urn-3:HUL.DRS.OBJECT:37075870",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:13:04.38Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,644,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,112985760
444978868,W1PD96685-I1PD105132,"urn-3:FHCL:37075879, urn-3:HUL.DRS.OBJECT:37075878",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:14:44.629Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,618,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,96221122
444979488,W1PD96685-I1PD105133,"urn-3:FHCL:37075885, urn-3:HUL.DRS.OBJECT:37075884",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:16:24.328Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,620,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,99435989
444980110,W1PD96685-I1PD105134,"urn-3:FHCL:37075893, urn-3:HUL.DRS.OBJECT:37075892",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:18:04.677Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,666,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,114180770
444980778,W1PD96685-I1PD105135,"urn-3:FHCL:37075899, urn-3:HUL.DRS.OBJECT:37075898",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:19:53.442Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,598,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,107137421
444981378,W1PD96685-I1PD105136,"urn-3:FHCL:37075905, urn-3:HUL.DRS.OBJECT:37075904",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:21:42.694Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,738,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,166182085
444982118,W1PD96685-I1PD105137,"urn-3:FHCL:37075909, urn-3:HUL.DRS.OBJECT:37075908",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:23:49.827Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,698,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,121207558
444982818,W1PD96685-I1PD105138,"urn-3:FHCL:37075915, urn-3:HUL.DRS.OBJECT:37075914",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:25:38.121Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,682,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,155266749
444983502,W1PD96685-I1PD105139,"urn-3:FHCL:37075921, urn-3:HUL.DRS.OBJECT:37075920",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:27:27.306Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,620,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,110083875
444984124,W1PD96685-I1PD105140,"urn-3:FHCL:37075927, urn-3:HUL.DRS.OBJECT:37075926",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:29:04.482Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,776,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,129390772
444984902,W1PD96685-I1PD105141,"urn-3:FHCL:37075935, urn-3:HUL.DRS.OBJECT:37075934",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:31:07.273Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,640,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,87558225
444985544,W1PD96685-I1PD105142,"urn-3:FHCL:37075941, urn-3:HUL.DRS.OBJECT:37075940",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:32:46.269Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,704,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,94561808
444986250,W1PD96685-I1PD105143,"urn-3:FHCL:37075949, urn-3:HUL.DRS.OBJECT:37075948",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T11:34:34.307Z,batchW1PD96685-4,449682,2018-06-04T15:31:09.0Z,FHCL.COLL_batchW1PD96685-4_20180517_073622,686,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,93090170
444986938,W1PD96685-I1PD105164,"urn-3:FHCL:37075929, urn-3:HUL.DRS.OBJECT:37075928",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T12:43:04.592Z,batchW1PD96685-6,449686,2018-06-04T15:47:32.0Z,FHCL.COLL_batchW1PD96685-6_20180517_085556,706,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,123134732
444987646,W1PD96685-I1PD105165,"urn-3:FHCL:37075937, urn-3:HUL.DRS.OBJECT:37075936",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T12:44:52.267Z,batchW1PD96685-6,449686,2018-06-04T15:47:32.0Z,FHCL.COLL_batchW1PD96685-6_20180517_085556,650,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,104593807
