88,W00CHZ0103335
42,W00CHZ0103340
5,W00CHZ0103341
106,W00CHZ0103342
7,W00CHZ0103343
6,W00CHZ0103344
45,W00CHZ0103345
136,W00EGS1015752
4,W00EGS1016181
3,W00EGS1016199
6,W00EGS1016202
164,W00EGS1016213
14,W00EGS1016236
322,W00EGS1016238
293,W00EGS1016240
30,W00EGS1016242
754,W00EGS1016244
354,W00EGS1016246
157,W00EGS1016248
10,W00EGS1016251
1961,W00EGS1016253
21,W00EGS1016255
96,W00EGS1016257
2,W00EGS1016259
31,W00EGS1016261
32,W00EGS1016263
48,W00EGS1016265
7,W00EGS1016267
102,W00EGS1016269
20,W00EGS1016271
97,W00EGS1016273
27,W00EGS1016276
11,W00EGS1016278
28,W00EGS1016280
24,W00EGS1016282
6,W00EGS1016284
10,W00EGS1016286
46,W00EGS1016288
17,W00EGS1016290
53,W00EGS1016292
9,W00EGS1016294
62,W00EGS1016296
2089,W00EGS1016299
18,W00EGS1016612
27,W00EGS1016615
93,W00EGS1016620
6,W00EGS1016622
621,W00EGS1016625
46,W00EGS1016676
38,W00EGS1016678
68,W00EGS1016680
28,W00EGS1016682
47,W00EGS1016684
65,W00EGS1016686
12,W00EGS1016689
22,W00EGS1016695
12,W00EGS1016699
28,W00EGS1016701
744,W00EGS1016703
32,W00EGS1016705
37,W00EGS1016707
17,W00EGS1016709
69,W00EGS1016711
5,W00EGS1016713
5,W00EGS1016717
2,W00EGS1016719
51,W00EGS1016722
44,W00EGS1016725
107,W00EGS1016728
743,W00EGS1016731
62,W00EGS1016733
82,W00EGS1016735
864,W00EGS1016737
1177,W00EGS1016740
3,W00EGS1016743
12,W00EGS1016745
36,W00EGS1016747
17,W00EGS1016750
17,W00EGS1016752
52,W00EGS1016755
10,W00EGS1016757
65,W00EGS1016759
60,W00EGS1016761
5,W00EGS1016764
87,W00EGS1016766
86,W00EGS1016768
11,W00EGS1016770
59,W00EGS1016772
5,W00EGS1016774
15,W00EGS1016776
12,W00EGS1016780
78,W00EGS1016782
29,W00EGS1016784
21,W00EGS1016787
4,W00EGS1016789
463,W00EGS1016791
9,W00EGS1016793
3,W00EGS1016795
18,W00EGS1016798
39,W00EGS1016800
50,W00EGS1016802
28,W00EGS1016804
501,W00EGS1016835
1523,W00EGS1016899
48,W00EGS1016924
91,W00EGS1016925
40,W00EGS1016927
101,W00EGS1016928
113,W00EGS1016929
7,W00EGS1016931
49,W00EGS1016933
45,W00EGS1016935
35,W00EGS1016937
28,W00EGS1016940
28,W00EGS1016941
36,W00EGS1016943
38,W00EGS1016947
34,W00EGS1016949
105,W00EGS1016950
147,W00EGS1016951
68,W00EGS1016952
167,W00EGS1016954
94,W00EGS1016955
26,W00EGS1016956
26,W00EGS1016958
230,W00EGS1016959
36,W00EGS1016960
34,W00EGS1016962
216,W00EGS1016963
38,W00EGS1016968
50,W00EGS1016969
58,W00EGS1016971
60,W00EGS1016972
76,W00EGS1016973
79,W00EGS1016980
240,W00EGS1016981
24,W00EGS1016982
24,W00EGS1016983
31,W00EGS1016984
29,W00EGS1016988
47,W00EGS1016994
26,W00EGS1016999
28,W00EGS1017004
39,W00EGS1017007
161,W00EGS1017010
15,W00EGS1017014
69,W00EGS1017022
53,W00EGS1017030
83,W00EGS1017033
27,W00EGS1017037
28,W00EGS1017040
30,W00EGS1017042
33,W00EGS1017043
9,W00EGS1017048
14,W00EGS1017051
11,W00EGS1017054
6,W00EGS1017059
16,W00EGS1017063
14,W00EGS1017066
28,W00EGS1017069
13,W00EGS1017070
79,W00EGS1017077
243,W00EGS1017082
62,W00EGS1017093
439,W00EGS1017102
172,W00EGS1017117
822,W00EGS1017120
73,W00EGS1017123
351,W00EGS1017126
54,W00EGS1017133
44,W00EGS1017134
67,W00EGS1017136
30,W00EGS1017144
31,W00EGS1017147
34,W00EGS1017150
1198,W00EGS1017151
123,W00EGS1017157
42,W00EGS1017165
28,W00EGS1017169
157,W00EGS1017172
125,W00EGS1017177
38,W00EGS1017181
67,W00EGS1017184
14,W00EGS1017186
104,W00EGS1017193
195,W00EGS1017196
14,W00EGS1017203
102,W00EGS1017210
81,W00EGS1017214
18,W00EGS1017219
24,W00EGS1017241
418,W00EGS1017245
53,W00EGS1017287
104,W00EGS1017292
47,W00EGS1017300
21,W00EGS1017303
18,W00EGS1017306
8,W00EGS1017310
88,W00EGS1017313
123,W00EGS1017316
93,W00EGS1017319
81,W00EGS1017322
65,W00EGS1017328
55,W00EGS1017331
207,W00EGS1017334
37,W00EGS1017337
58,W00EGS1017341
118,W00EGS1017345
138,W00EGS1017349
49,W00EGS1017352
98,W00EGS1017357
4230,W00EGS1017359
28,W00EGS1017362
9,W00EGS1017393
5,W00EGS1017396
291,W00EGS1017401
122,W00EGS1017419
48,W00EGS1017421
21,W00EGS1017422
249,W00EGS1017426
11,W00EGS1017462
31,W00EGS1017463
12,W00EGS1017511
119,W00EGS1017555
12,W00EGS1017628
122,W00EGS1017690
8,W00EGS1017863
9,W00EGS1018126
25,W00EGS1018179
53,W00JR1718
18,W00JR585
191436,W00JW501203
6,W00KG01
177,W00KG010083
320,W00KG010084
21,W00KG010085
32,W00KG010089
464,W00KG010090
16,W00KG010260
158,W00KG010265
188,W00KG010266
296,W00KG010269
633,W00KG01048
8,W00KG01061
4,W00KG01062
4,W00KG01063
137,W00KG013
11,W00KG01502
56,W00KG01503
1,W00KG01504
0,W00KG01505
1,W00KG01506
0,W00KG01507
1,W00KG01508
3,W00KG01509
3,W00KG01510
3,W00KG01511
5,W00KG01512
5,W00KG01513
3,W00KG01514
6,W00KG01515
14,W00KG01516
5,W00KG01517
6,W00KG01518
6,W00KG01519
6,W00KG01520
6,W00KG01521
37,W00KG01522
2,W00KG01583
1,W00KG01584
1,W00KG01585
1,W00KG01586
1,W00KG01587
2,W00KG01588
0,W00KG01589
0,W00KG01590
2,W00KG01591
1,W00KG01592
2,W00KG01593
4,W00KG01594
5,W00KG01595
1,W00KG01596
1,W00KG01597
0,W00KG01598
0,W00KG01599
13,W00KG016
2,W00KG01600
3,W00KG01601
8,W00KG01602
1,W00KG01603
0,W00KG01604
2,W00KG01605
0,W00KG01606
1,W00KG01607
0,W00KG01608
0,W00KG01609
11,W00KG01610
2,W00KG01613
1,W00KG01614
0,W00KG01615
1,W00KG01616
1,W00KG01617
2,W00KG01618
1,W00KG01619
0,W00KG01620
1,W00KG01621
0,W00KG01622
0,W00KG01623
4,W00KG01624
2,W00KG01625
0,W00KG01626
3,W00KG01627
0,W00KG01628
3,W00KG01629
3,W00KG01630
2,W00KG01631
2,W00KG01632
0,W00KG01633
3,W00KG01634
2,W00KG01635
1,W00KG01636
0,W00KG01637
4,W00KG01638
1,W00KG01639
1,W00KG01640
1,W00KG01641
5,W00KG01642
3,W00KG01643
1,W00KG01644
1,W00KG01645
1,W00KG01646
1,W00KG01647
1,W00KG01648
5,W00KG01649
17,W00KG01650
2,W00KG01651
8,W00KG01652
1,W00KG01653
0,W00KG01654
5,W00KG01655
3,W00KG01656
2,W00KG01657
3,W00KG01658
19,W00KG01659
740,W00KG01660
5,W00KG01661
3,W00KG01662
5,W00KG01663
3,W00KG01664
3,W00KG01665
3,W00KG01666
52,W00KG017
54,W00KG018
208,W00KG02
2,W00KG02329
4,W00KG02330
3,W00KG02331
4,W00KG02333
8,W00KG02334
5,W00KG02353
102,W00KG02358
116,W00KG02390
45,W00KG02530
87,W00KG02531
5,W00KG02532
63,W00KG02533
2,W00KG02534
0,W00KG02535
0,W00KG02536
4,W00KG02537
0,W00KG02538
0,W00KG02539
2,W00KG02540
1,W00KG02541
2,W00KG02542
2,W00KG02543
0,W00KG02544
1,W00KG02545
1,W00KG02546
1,W00KG02547
0,W00KG02548
0,W00KG02549
1,W00KG02550
1,W00KG02551
0,W00KG02552
0,W00KG02553
2,W00KG02554
0,W00KG02555
0,W00KG02556
0,W00KG02557
2,W00KG02558
0,W00KG02559
1,W00KG02560
1,W00KG02561
1,W00KG02562
1,W00KG02563
1,W00KG02564
1,W00KG02565
1,W00KG02566
1,W00KG02567
3,W00KG02568
1,W00KG02569
1,W00KG02570
1,W00KG02571
1,W00KG02572
0,W00KG02573
0,W00KG02574
1,W00KG02575
0,W00KG02576
0,W00KG02577
0,W00KG02578
0,W00KG02579
0,W00KG02581
0,W00KG02582
0,W00KG02583
1,W00KG02584
1,W00KG02585
0,W00KG02586
1,W00KG02587
0,W00KG02588
3,W00KG02589
1,W00KG02590
0,W00KG02591
1,W00KG02592
1,W00KG02593
0,W00KG02594
1,W00KG02595
0,W00KG02596
0,W00KG02597
0,W00KG02598
0,W00KG02599
0,W00KG02600
0,W00KG02601
0,W00KG02602
0,W00KG02603
1,W00KG02604
0,W00KG02605
0,W00KG02606
0,W00KG02607
0,W00KG02608
0,W00KG02609
0,W00KG02610
1,W00KG02611
1,W00KG02612
1,W00KG02613
0,W00KG02614
0,W00KG02615
0,W00KG02616
0,W00KG02617
1,W00KG02618
0,W00KG02619
0,W00KG02620
3,W00KG02621
0,W00KG02622
0,W00KG02623
0,W00KG02624
0,W00KG02625
0,W00KG02626
0,W00KG02627
0,W00KG02628
0,W00KG02629
1,W00KG02630
4,W00KG02631
0,W00KG02632
1,W00KG02633
0,W00KG02634
0,W00KG02635
0,W00KG02636
1,W00KG02637
1,W00KG02638
1,W00KG02639
0,W00KG02640
0,W00KG02641
1,W00KG02642
4,W00KG02643
3,W00KG02644
0,W00KG02645
0,W00KG02646
0,W00KG02647
0,W00KG02648
1,W00KG02649
0,W00KG02650
1,W00KG02651
1,W00KG02652
1,W00KG02653
0,W00KG02654
0,W00KG02655
0,W00KG02656
3,W00KG02660
30,W00KG02677
35,W00KG02678
1,W00KG02680
1,W00KG02681
1,W00KG02682
0,W00KG02683
1,W00KG02684
2,W00KG02685
1,W00KG02686
1,W00KG02687
3,W00KG02688
1,W00KG02689
0,W00KG02690
0,W00KG02691
0,W00KG02692
1,W00KG02693
0,W00KG02694
0,W00KG02695
0,W00KG02696
4,W00KG02697
3,W00KG02698
4,W00KG02699
1,W00KG02700
1,W00KG02701
0,W00KG02702
0,W00KG02703
1,W00KG02704
2,W00KG02705
1,W00KG02706
2,W00KG02707
0,W00KG02708
4,W00KG02709
1,W00KG02710
0,W00KG02711
0,W00KG02712
2,W00KG02713
1,W00KG02714
8,W00KG02715
1,W00KG02716
2,W00KG02717
3,W00KG02718
1,W00KG02719
0,W00KG02720
3,W00KG02721
2,W00KG02722
1,W00KG02723
0,W00KG02724
0,W00KG02725
1,W00KG02726
3,W00KG02727
3,W00KG02728
0,W00KG02729
1,W00KG02730
7,W00KG02731
43,W00KG02732
7,W00KG02733
5,W00KG02734
5,W00KG02735
8,W00KG02736
12,W00KG02737
10,W00KG02738
40,W00KG02739
4,W00KG02740
5,W00KG02741
5,W00KG02743
4,W00KG02744
3,W00KG02745
8,W00KG02746
45,W00KG02749
22,W00KG02759
94,W00KG02764
19,W00KG03
23,W00KG03151
3,W00KG03548
23,W00KG03566
17,W00KG03567
40,W00KG03568
39,W00KG03569
16,W00KG03592
9,W00KG03593
11,W00KG03595
7,W00KG03597
5,W00KG03598
9,W00KG03599
13,W00KG03600
13,W00KG03601
11,W00KG03604
31,W00KG03605
55,W00KG03606
66,W00KG03607
28,W00KG03608
27,W00KG03609
11,W00KG03610
67,W00KG03611
12798,W00KG03612
51,W00KG03623
29,W00KG03652
101,W00KG03653
38,W00KG03654
8,W00KG03658
13,W00KG03661
11,W00KG03663
12,W00KG03664
28,W00KG03666
567,W00KG03669
74,W00KG03671
96,W00KG03672
141,W00KG03673
19,W00KG03676
19,W00KG03678
1,W00KG03680
33,W00KG03681
17,W00KG03683
186,W00KG03685
115,W00KG03688
58,W00KG03690
9,W00KG03692
64,W00KG03695
134,W00KG03697
98,W00KG03700
42,W00KG03701
16,W00KG03702
11,W00KG03704
4,W00KG03705
38,W00KG03746
4,W00KG03789
6,W00KG03791
4,W00KG03792
6,W00KG03793
23,W00KG03794
4,W00KG03795
5,W00KG03796
2,W00KG03797
2,W00KG03798
4,W00KG03799
3,W00KG03807
4292,W00KG03809
3670,W00KG03811
3650,W00KG03813
3899,W00KG03814
16,W00KG03837
16,W00KG03838
49,W00KG03839
51,W00KG03840
62,W00KG03841
5,W00KG03842
2,W00KG03843
4,W00KG03844
26,W00KG03845
25,W00KG03846
3,W00KG03862
3,W00KG03884
15,W00KG03885
16,W00KG03886
4,W00KG03888
4,W00KG03891
15,W00KG03892
6,W00KG03927
5,W00KG03932
0,W00KG03939
106,W00KG03940
16,W00KG03958
518,W00KG03976
15,W00KG03984
550,W00KG03990
316,W00KG03991
36,W00KG03992
3,W00KG03993
219,W00KG03994
190,W00KG03995
1659,W00KG03996
1423,W00KG03999
81,W00KG04
1332,W00KG04000
46,W00KG04001
914,W00KG04002
1446,W00KG04003
60,W00KG04004
15,W00KG04005
5,W00KG04012
71,W00KG04018
12,W00KG04059
67,W00KG04060
15,W00KG04061
44,W00KG04062
51,W00KG04064
139,W00KG04068
60,W00KG04094
5,W00KG05
114,W00KG0537
54,W00KG0540
33,W00KG0547
5,W00KG0549
7,W00KG0550
4,W00KG0551
2,W00KG0552
4,W00KG0553
3,W00KG0554
58,W00KG05881
9,W00KG06
21,W00KG0613
130,W00KG0614
14,W00KG0617
117,W00KG0622
479,W00KG0638
23,W00KG07
126,W00KG07597
151,W00KG07598
506,W00KG07600
140,W00KG07606
10,W00KG07610
133,W00KG07618
35,W00KG07619
21,W00KG07621
43,W00KG07624
142,W00KG07627
175,W00KG07630
112,W00KG07631
18,W00KG07633
114,W00KG07635
5,W00KG07636
10,W00KG07866
151,W00KG08
323,W00KG08362
5,W00KG08364
14,W00KG08368
623,W00KG08430
190,W00KG08439
249,W00KG08442
276,W00KG08443
840,W00KG08448
128,W00KG08457
84,W00KG09
147,W00KG09211
8,W00KG09213
27,W00KG09215
25,W00KG09216
31,W00KG09218
50,W00KG09349
40,W00KG09351
60,W00KG09353
153,W00KG09355
34,W00KG09357
48,W00KG09382
72,W00KG09387
63,W00KG09391
122,W00KG09507
34,W00KG09663
34,W00KG09667
54,W00KG09670
57,W00KG09671
122,W00KG09673
69,W00KG09682
218,W00KG09683
45,W00KG09686
149,W00KG09688
147,W00KG09691
99,W00KG09693
16,W00KG09694
44,W00KG09696
140,W00KG09698
7,W00KG09699
176,W00KG09700
31,W00KG09729
104,W00KG09730
11,W00KG09731
39,W00KG09733
8,W00KG09734
5,W00KG09736
17,W00KG09737
203,W00KG09739
11,W00KG09741
19,W00KG09744
133,W00KG09747
7,W00KG09748
52,W00KG09750
40,W00KG09751
37,W00KG09753
115,W00KG09754
178,W00KG09757
3,W00KG09759
3,W00KG09761
5,W00KG09763
128,W00KG09764
83,W00KG09766
97,W00KG09767
4,W00KG09768
4,W00KG09769
10,W00KG09822
99,W00KG09823
5,W00KG09824
3,W00KG09825
3,W00KG09826
4,W00KG09828
90,W00KG09830
799,W00KG09831
10,W00KG09970
7,W00KG09972
186,W00KG09975
228,W00KG09977
319,W00KG09978
145,W00KG09980
84,W00PD1011327
6,W00PD1011352
40,W00PD1011353
14,W00PD1011354
867,W01CT0060
25,W1
21,W10110
13,W10130
81,W10159
56,W10160
16,W10195
36,W10196
41,W10197
41,W10198
76,W10200
579,W10206
884,W1022
7,W10232
8,W10234
5,W10237
34,W10247
27,W10298
51,W10302
4,W10303
71,W10305
50,W10308
23,W10311
25,W10314
37,W10315
7,W10316
102,W10319
15,W10321
44,W10329
18,W10331
12,W10345
176,W10347
71,W10419
6,W10426
199,W10431
14,W10437
78,W10545
19,W10547
2060,W10736
42,W10746
1426,W10754
51,W10892
913,W10919
4198,W10954
41,W10979
26,W10982
93,W11043
107,W11044
1379,W11128
31,W11184
7,W11208
52,W11225
211,W11249
52,W11392
96,W11395
18,W1155
4,W11575
785,W11577
237,W1174
112,W11818
70,W11825
24,W11826
61,W11847
27,W11848
3,W11860
42,W11886
109,W11902
17,W12034
14,W12094
45,W12165
39,W12170
20,W12171
57,W1229
66,W12362
70,W12419
103,W12422
5,W12434
190,W12567
117,W12593
7,W12624
6,W12639
55,W12641
52,W12642
35,W127
230,W12827
27,W12828
93,W12829
11,W12837
22,W12842
5,W129
49,W13425
2381,W13528
31,W13532
1544,W13536
41,W13649
7,W13653
9,W1367
50,W13779
35,W13780
20,W13781
53,W138
169,W13852
6,W13868
19,W13914
6,W13916
33,W13942
390,W13994
59,W140
166,W14023
72,W14060
500,W14076
72,W14081
24,W14110
4,W14130
52,W14132
46,W14133
175,W14260
761,W14322
26,W14345
39,W14364
51,W14371
39,W14374
426,W14376
27,W14425
17,W14457
123,W14516
47,W14550
122,W14592
39,W14615
59,W14669
55,W147
56,W148
163,W15089
80,W15096
2102,W15098
62,W15179
5,W15180
5,W15232
85,W15257
21,W15269
20,W15274
42,W15282
72,W15285
127,W15286
46,W15436
22,W15448
26,W15562
629,W15575
10,W15588
12,W15590
4,W15649
22,W15651
9,W15654
93,W15659
3,W15663
41,W15724
11,W15749
13,W15915
25,W15925
33,W15960
37,W15964
39,W15973
18,W16079
9,W16088
42,W16138
49,W16139
51,W16144
78,W16470
7,W16476
97,W1648
53,W16482
116,W16484
1,W16488
37,W16515
34,W1660
43,W16778
1,W16837
86,W16912
372,W16936
46,W16965
47,W17021
109,W17033
4,W17046
213,W17084
92,W17157
49,W17162
68,W17165
62,W17166
13,W17168
63,W17169
32,W17209
6,W17210
18,W17276
42,W17317
9,W17319
50,W17320
158,W175
29,W17633
43,W17635
36,W17636
12,W17680
6,W17713
54,W17722
51,W17788
839,W17789
3,W17836
39,W18
18,W18047
11,W18049
48,W18115
32,W18120
99,W18122
295,W18123
36,W18126
16,W18127
21,W18130
35,W18132
751,W18133
1420,W18134
202,W18135
244,W18139
61,W18167
6,W18300
10,W18311
247,W18557
75,W18579
18,W18580
28,W18588
58,W18598
5,W18609
4,W18611
135,W18616
9,W18619
23,W18640
4,W18649
1,W18652
199,W18978
92,W1904
1,W19213
29,W19220
37,W19222
145,W19223
23,W19224
219,W19225
109,W19227
1158,W19229
8,W1923
13,W19230
52,W19231
17,W19255
38,W19277
79,W19306
720,W1934
1008,W19341
7,W19351
10,W19354
22,W19357
14,W19457
2,W19461
5,W19462
6,W19463
10,W19464
11,W19471
16,W19472
101,W19479
31,W19508
250,W19550
28,W19554
58,W19567
34,W19578
24,W19604
6,W19605
10,W19606
43,W19608
54,W19610
16,W19615
195,W19617
26,W19618
7,W19638
29,W19639
122,W19643
33,W19657
12,W19664
21,W19665
40,W19668
53,W19669
38,W19674
39,W19678
77,W19680
46,W19684
53,W19692
8,W19702
3,W19703
159,W19708
534,W19709
3,W1971
30,W19710
10,W19715
3,W19727
176,W19762
60,W19792
38,W19801
35,W19803
108,W19804
15,W19809
28,W19811
660,W19813
307,W19816
5,W19818
393,W19822
24,W19824
6,W19825
117,W19829
3,W19830
3,W19831
47,W19832
124,W19834
26,W19835
71,W19836
76,W19837
262,W19838
14,W19848
113,W19849
59,W19856
178,W1986
8,W19871
14,W19873
316,W19884
2,W19895
28,W19945
29,W19947
118,W19949
151,W19952
15,W19959
39,W19960
51,W19961
20,W19962
45,W19963
184,W19965
20,W19967
39,W19968
81,W19973
25,W19974
171,W19975
136,W19986
48,W19987
15,W19988
105,W19990
25,W19993
18,W19995
52,W19996
38,W19997
25,W19998
225,W19999
36,W1AT869
7,W1AT874
29,W1AT883
74,W1AT884
75,W1CZ1000
3,W1CZ1002
21,W1CZ1004
40,W1CZ1006
20,W1CZ1007
6,W1CZ1008
3,W1CZ1009
1,W1CZ1010
17,W1CZ1011
11,W1CZ1012
30,W1CZ1013
2,W1CZ1014
15,W1CZ1033
64,W1CZ1034
31,W1CZ1041
6,W1CZ1044
51,W1CZ1045
1,W1CZ1046
1,W1CZ1047
3,W1CZ1048
1,W1CZ1049
4,W1CZ1050
2,W1CZ1051
1,W1CZ1052
0,W1CZ1053
1,W1CZ1054
0,W1CZ1055
3,W1CZ1056
3,W1CZ1056,
1,W1CZ1057
0,W1CZ1058
39,W1CZ1059
0,W1CZ1060
1,W1CZ1061
1,W1CZ1063
0,W1CZ1064
2,W1CZ1065
1,W1CZ1066
1,W1CZ1067
1,W1CZ1068
0,W1CZ1069
1,W1CZ1070
1,W1CZ1071
0,W1CZ1072
2,W1CZ1073
0,W1CZ1074
1,W1CZ1075
2,W1CZ1076
2,W1CZ1077
0,W1CZ1078
2,W1CZ1079
6,W1CZ1080
1,W1CZ1081
2,W1CZ1082
1,W1CZ1083
31,W1CZ1084
3,W1CZ1085
0,W1CZ1086
0,W1CZ1087
1,W1CZ1088
0,W1CZ1089
1,W1CZ1090
0,W1CZ1091
1,W1CZ1092
0,W1CZ1093
4,W1CZ1094
2,W1CZ1095
1,W1CZ1096
16,W1CZ1097
0,W1CZ1098
4,W1CZ1099
41,W1CZ1100
34,W1CZ1101
1,W1CZ1102
2,W1CZ1103
0,W1CZ1104
1,W1CZ1105
1,W1CZ1106
0,W1CZ1107
0,W1CZ1108
0,W1CZ1109
0,W1CZ1110
1,W1CZ1111
2,W1CZ1112
0,W1CZ1113
16,W1CZ1114
2,W1CZ1115
1,W1CZ1116
2,W1CZ1117
2,W1CZ1118
0,W1CZ1119
1,W1CZ1120
3,W1CZ1121
1,W1CZ1122
0,W1CZ1123
3,W1CZ1124
36,W1CZ1125
1,W1CZ1126
0,W1CZ1127
2,W1CZ1128
2,W1CZ1129
10,W1CZ1130
15,W1CZ1131
11,W1CZ1132
0,W1CZ1133
0,W1CZ1134
